,POPESTIMATE,X..Adults.with.Obesity,Trade_2020,Employment.Location.Quotient.Relative.to.U.S._1,Asian,num_competitor,college_cnt,income_median,pop_belowPovertyThreshold,selfstorage_count,shopping_mall_cnt,POPESTIMATE_nor,X..Adults.with.Obesity_nor,Trade_2020_nor,Employment.Location.Quotient.Relative.to.U.S._1_nor,Asian_nor,num_competitor_nor,college_cnt_nor,income_median_nor,pop_belowPovertyThreshold_nor,selfstorage_count_nor,shopping_mall_cnt_nor,Clusters,State,County,MF_exist,nm_MF
2252,113299,38.8,571744.0,0.93,869,6,2,1472774.0,201.4,0,1,0.06891037510991588,0.7625570776255707,0.04464650567830643,0.641025641025641,0.007376140530399932,0.015189873417721518,0.05,0.1582315610149778,0.14079791686041107,0.0,0.03225806451612903,0,Pennsylvania,Lycoming,0,0
2253,40625,35.5,135840.0,0.0,172,0,1,1221568.0,140.5,0,1,0.022903020162482423,0.6118721461187214,0.01060751198323226,0.0,0.001432591455615247,0.0,0.025,0.12849637540059275,0.08416255928578072,0.0,0.03225806451612903,0,Pennsylvania,McKean,0,0
2254,109424,37.2,506107.0,0.95,840,5,6,1357805.0,220.4,0,2,0.06645724881411127,0.6894977168949773,0.03952102523040142,0.6666666666666666,0.0071288479577044424,0.012658227848101266,0.15,0.1446227118835867,0.1584674044452711,0.0,0.06451612903225806,0,Pennsylvania,Mercer,0,0
2255,46138,34.9,0.0,0.85,166,0,2,736103.0,249.25,0,1,0.026393106683455545,0.5844748858447487,0.0,0.5384615384615384,0.0013814274750575594,0.0,0.05,0.0710320159335122,0.1852971263833349,0.0,0.03225806451612903,0,Pennsylvania,Mifflin,0,0
2256,170271,33.1,617551.0,0.97,4335,20,4,2548382.5,374.25,0,3,0.10497734577432377,0.5022831050228311,0.04822349552971927,0.6923076923076923,0.03693186663255735,0.05063291139240506,0.1,0.285551045405917,0.30154375523109833,0.0,0.0967741935483871,0,Pennsylvania,Monroe,0,0
2257,830915,25.4,10756513.0,1.13,63560,154,24,7643305.0,568.4,10,31,0.5232078408880128,0.1506849315068492,0.8399576011873792,0.8974358974358974,0.5419629913873966,0.389873417721519,0.6,0.8886356302821011,0.48209801915744444,0.625,1.0,-1,Pennsylvania,Montgomery,0,0
2258,18230,32.6,0.0,1.21,646,2,0,299759.0,50.0,0,0,0.00872553283485807,0.4794520547945206,0.0,1.0,0.005474545919672551,0.005063291139240506,0.0,0.01938209582124088,0.0,0.0,0.0,0,Pennsylvania,Montour,0,0
2259,305285,31.4,2098648.0,1.01,8801,52,6,1916029.0,224.55,0,6,0.19044996350381135,0.42465753424657526,0.1638798130785219,0.7435897435897436,0.07501492282766266,0.13164556962025317,0.15,0.21069953430982044,0.16232679252301685,0.0,0.1935483870967742,0,Pennsylvania,Northampton,0,0
2260,90843,38.9,276560.0,0.88,334,2,1,1355872.0,138.5,0,0,0.05469427082640919,0.7671232876712328,0.021596094773871567,0.5769230769230769,0.0028140189306728063,0.005063291139240506,0.025,0.14439390320149867,0.0823026132242165,0.0,0.0,0,Pennsylvania,Northumberland,0,0
2261,46272,29.5,0.0,0.84,158,0,1,1094769.0,323.6,0,0,0.026477937373426595,0.3378995433789954,0.0,0.5256410256410255,0.0013132088343139764,0.0,0.025,0.1134872124000338,0.2544406212219846,0.0,0.0,0,Pennsylvania,Perry,0,0
2262,1584064,28.9,5822635.0,1.13,117274,395,37,3794395.0,473.25,16,23,1.0,0.3105022831050227,0.45467955341937255,0.8974358974358974,1.0,1.0,0.925,0.4330412047386716,0.39361108527852695,1.0,0.7419354838709677,-1,Pennsylvania,Philadelphia,0,0
2263,55809,29.4,0.0,1.02,702,3,0,1261421.0,118.9,0,1,0.03251547685293334,0.3333333333333332,0.0,0.7564102564102565,0.005952076404877633,0.007594936708860759,0.0,0.13321376412653912,0.06407514182088721,0.0,0.03225806451612903,0,Pennsylvania,Pike,0,0
2264,16526,32.7,0.0,0.88,70,0,0,691956.0,112.5,0,0,0.007646790329554569,0.48401826484018273,0.0,0.5769230769230769,0.0005628037861345613,0.0,0.0,0.06580634760027869,0.05812331442388171,0.0,0.0,0,Pennsylvania,Potter,0,0
2265,141359,36.8,459936.0,0.82,598,2,4,3501329.0,587.5,0,3,0.08667417481579395,0.6712328767123286,0.03591561124499347,0.49999999999999994,0.005065234075211052,0.005063291139240506,0.1,0.3983510623564619,0.4998605040453827,0.0,0.0967741935483871,0,Pennsylvania,Schuylkill,0,0
2266,40372,34.6,195088.0,0.83,279,2,2,874761.0,181.0,0,1,0.02274285475529828,0.5707762557077626,0.015234086408898815,0.5128205128205128,0.002345015775560672,0.005063291139240506,0.05,0.08744492552531893,0.12182646703245606,0.0,0.03225806451612903,0,Pennsylvania,Snyder,0,0
2267,73447,40.2,245354.0,0.89,271,0,1,2285488.0,266.75,0,1,0.04368147468658542,0.8264840182648403,0.019159271901751825,0.5897435897435898,0.0022767971348170886,0.0,0.025,0.2544322952387198,0.20157165442202177,0.0,0.03225806451612903,0,Pennsylvania,Somerset,0,0
2268,6066,28.1,0.0,0.88,4,0,0,641774.0,76.7,0,0,0.0010249319930084318,0.27397260273972607,0.0,0.5769230769230769,0.0,0.0,0.0,0.05986631796523387,0.02483027992188227,0.0,0.0,0,Pennsylvania,Sullivan,0,0
2269,40328,36.9,118530.0,0.85,180,0,1,2021412.0,406.4,0,0,0.02271499990187495,0.6757990867579908,0.009255803852860128,0.5384615384615384,0.00150081009635883,0.0,0.025,0.2231736912391961,0.33144238817074306,0.0,0.0,0,Pennsylvania,Susquehanna,0,0
2270,40591,34.8,158076.0,0.9,241,3,1,1366036.0,139.9,0,0,0.022881495957564398,0.5799086757990866,0.012343882981900933,0.6025641025641025,0.0020209772320286517,0.007594936708860759,0.025,0.14559701310565942,0.08360457546731145,0.0,0.0,0,Pennsylvania,Tioga,0,0
2271,44923,29.9,0.0,0.99,824,2,3,777471.0,212.6,0,0,0.025623932890061325,0.3561643835616437,0.0,0.717948717948718,0.006992410676217277,0.005063291139240506,0.075,0.0759287347957045,0.15121361480517065,0.0,0.0,0,Pennsylvania,Union,0,0
2272,50668,35.7,183817.0,0.87,181,2,2,943387.0,208.5,0,0,0.02926089045635746,0.6210045662100457,0.014353953402692906,0.5641025641025641,0.0015093374264517779,0.005063291139240506,0.05,0.09556816640321511,0.147400725378964,0.0,0.0,0,Pennsylvania,Venango,0,0
2273,39191,34.1,130846.0,0.92,164,0,1,1051830.5,164.55,0,1,0.021995205166822084,0.5479452054794521,0.010217539111881686,0.6282051282051282,0.0013643728148716636,0.0,0.025,0.1084045938817529,0.10652841067609041,0.0,0.03225806451612903,0,Pennsylvania,Warren,0,0
2274,206865,38.1,1329240.0,0.97,2015,7,5,4156347.0,517.8,0,4,0.12814372091462678,0.7305936073059361,0.10379806558150508,0.6923076923076923,0.01714846081691822,0.017721518987341773,0.125,0.47588536412777016,0.4350413837998698,0.0,0.12903225806451613,0,Pennsylvania,Washington,0,0
2275,51361,30.0,294545.0,0.94,365,0,0,1474563.0,257.3,0,1,0.029699604397774904,0.3607305936073059,0.023000512493382995,0.6538461538461539,0.0030783661635541914,0.0,0.0,0.15844332445639295,0.19278340928113086,0.0,0.03225806451612903,0,Pennsylvania,Wayne,0,0
2276,348899,30.4,2543795.0,0.99,3618,13,9,5455224.5,561.0,0,11,0.21806045389483653,0.3789954337899542,0.19864057674754348,0.717948717948718,0.030817770955913704,0.03291139240506329,0.225,0.6296331390728289,0.47521621872965686,0.0,0.3548387096774194,-1,Pennsylvania,Westmoreland,0,0
2277,26794,31.2,102645.0,0.8,118,0,0,445962.0,58.7,0,0,0.014147100214798904,0.41552511415525106,0.008015371521782062,0.4743589743589744,0.0009721156305960604,0.0,0.0,0.03668810500247038,0.008090765367804337,0.0,0.0,0,Pennsylvania,Wyoming,0,0
2278,449058,30.8,2266020.0,0.91,6607,27,7,3566998.0,422.0,0,10,0.2814675962590932,0.3972602739726027,0.1769496047132212,0.6153846153846154,0.056305960603734974,0.06835443037974684,0.175,0.40612428395192957,0.3459499674509439,0.0,0.3225806451612903,0,Pennsylvania,York,0,0
2279,48479,22.9,186110.0,0.95,971,3,2,370107.0,16.0,0,0,0.0,0.0,0.0,0.3599999999999997,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0,Rhode Island,Bristol,0,0
2280,164292,30.4,1678941.0,1.11,4836,4,2,807039.0,47.9,0,1,0.19614295488879704,1.0,0.42963764754097417,1.0,0.15108869864352448,0.03225806451612903,0.2222222222222222,0.12393999916604048,0.08737332237743083,0.0,0.0625,0,Rhode Island,Kent,0,0
2281,82082,25.4,524545.0,0.96,1495,6,1,937713.0,31.0,0,0,0.0569106379519419,0.3333333333333333,0.09740179380353811,0.39999999999999974,0.020483952933818068,0.0967741935483871,0.1111111111111111,0.1610069465423443,0.041084634346754315,0.0,0.0,0,Rhode Island,Newport,0,0
2282,638931,29.5,3660738.0,1.08,26552,34,9,3895458.0,381.1,9,16,1.0,0.8800000000000002,1.0,0.8799999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,Rhode Island,Providence,0,0
2283,125577,25.5,856898.0,0.86,2682,10,0,2117424.0,70.7,2,3,0.13057454289256365,0.34666666666666685,0.19305318439844496,0.0,0.06688557914076854,0.22580645161290322,0.0,0.4956434125282844,0.1498219665844974,0.2222222222222222,0.1875,0,Rhode Island,Washington,0,0
2284,24527,36.7,31929.0,0.52,155,0,1,463470.0,107.7,0,0,0.030764061267854578,0.5366972477064222,0.00530861598899471,0.22368421052631582,0.011286011286011286,0.0,0.06666666666666667,0.11517139192616062,0.13253485175731397,0.0,0.0,0,South Carolina,Abbeville,0,0
2285,170872,36.4,644602.0,0.91,1571,12,4,996035.0,303.4,0,4,0.3150096920680426,0.5229357798165137,0.10717355644517423,0.7368421052631579,0.11642411642411643,0.1643835616438356,0.26666666666666666,0.32310428367564864,0.5167877478892597,0.0,0.3333333333333333,0,South Carolina,Aiken,0,0
2286,8688,36.9,16751.0,0.35,13,0,1,258652.0,57.7,0,0,0.0,0.5458715596330276,0.0027850739588352403,0.0,0.0007425007425007425,0.0,0.06666666666666667,0.03520293920706222,0.03436088749263695,0.0,0.0,0,South Carolina,Allendale,0,0
2287,202558,35.2,977573.0,0.77,1896,3,2,754876.0,276.3,0,2,0.3765533529893912,0.4678899082568809,0.16253436243570188,0.5526315789473684,0.14055539055539057,0.0410958904109589,0.13333333333333333,0.22894697284708354,0.46357745925780486,0.0,0.16666666666666666,0,South Carolina,Anderson,0,0
2288,14066,40.2,40814.0,0.86,46,0,2,213088.0,70.4,0,0,0.010445679746102778,0.6972477064220186,0.006785864041305086,0.6710526315789472,0.0031927531927531927,0.0,0.13333333333333333,0.01741308392240462,0.05929707441586492,0.0,0.0,0,South Carolina,Bamberg,0,0
2289,20866,41.3,0.0,0.64,49,0,0,184036.0,67.8,0,0,0.023653307539613172,0.7477064220183486,0.0,0.381578947368421,0.0034155034155034154,0.0,0.0,0.006070118517043536,0.054192028274101696,0.0,0.0,0,South Carolina,Barnwell,0,0
2290,192122,25.0,812947.0,1.11,2328,10,1,1322221.0,351.4,6,6,0.35628352892276255,0.0,0.13516312576044606,1.0,0.17263142263142264,0.136986301369863,0.06666666666666667,0.45045925110347157,0.6110347535833497,0.23076923076923078,0.5,0,South Carolina,Beaufort,0,0
2291,227907,37.8,1131048.0,0.91,5252,5,1,887610.0,194.0,6,1,0.425788670186111,0.5871559633027522,0.18805159876978572,0.7368421052631579,0.38973863973863976,0.0684931506849315,0.06666666666666667,0.2807711904608519,0.3019831140781465,0.23076923076923078,0.08333333333333333,0,South Carolina,Berkeley,0,0
2292,14553,45.4,0.0,0.49,6,0,0,172035.0,43.4,0,0,0.011391578971902714,0.9357798165137615,0.0,0.18421052631578946,0.00022275022275022275,0.0,0.0,0.0013844883425378773,0.00628313371293932,0.0,0.0,0,South Carolina,Calhoun,0,0
2293,411406,28.6,3426944.0,0.99,6657,18,13,2729724.0,403.2,26,12,0.7821984484921939,0.16513761467889918,0.569774490644539,0.8421052631578946,0.49405999405999407,0.2465753424657534,0.8666666666666667,1.0,0.712742980561555,1.0,1.0,0,South Carolina,Charleston,0,0
2294,57300,44.4,202581.0,0.79,344,0,1,267134.0,111.7,0,1,0.09441900033795989,0.889908256880734,0.033681754382114605,0.5789473684210527,0.02531927531927532,0.0,0.06666666666666667,0.03851462282844018,0.14038876889848811,0.0,0.08333333333333333,0,South Carolina,Cherokee,0,0
2295,32244,42.7,190978.0,0.55,151,0,0,475651.0,128.5,0,0,0.04575277651528394,0.8119266055045874,0.03175260309894552,0.26315789473684215,0.01098901098901099,0.0,0.0,0.1199273006967342,0.17337522089141957,0.0,0.0,0,South Carolina,Chester,0,0
2296,45650,37.5,114345.0,0.69,207,0,1,463372.0,136.2,0,0,0.07179122625054869,0.5733944954128442,0.019011359430661783,0.44736842105263147,0.015147015147015146,0.0,0.06666666666666667,0.11513312913496809,0.1884940113881798,0.0,0.0,0,South Carolina,Chesterfield,0,0
2297,33745,41.4,0.0,0.82,249,0,0,364330.0,136.5,0,0,0.048668166120880874,0.7522935779816514,0.0,0.6184210526315788,0.018265518265518265,0.0,0.0,0.07646350295853367,0.18908305517376792,0.0,0.0,0,South Carolina,Clarendon,0,0
2298,37677,40.2,168313.0,0.92,216,0,0,590985.0,154.7,0,1,0.05630528266265776,0.6972477064220186,0.027984248894599474,0.75,0.015815265815265815,0.0,0.0,0.16495792069060433,0.2248183781661103,0.0,0.08333333333333333,0,South Carolina,Colleton,0,0
2299,66618,36.5,402156.0,0.82,207,2,1,298122.0,96.4,0,1,0.11251733501147898,0.5275229357798166,0.06686372174731926,0.6184210526315788,0.015147015147015146,0.0273972602739726,0.06666666666666667,0.05061347357817615,0.11034753583349696,0.0,0.08333333333333333,0,South Carolina,Darlington,0,0
2300,30479,41.0,0.0,0.95,19,0,0,360490.0,112.4,0,0,0.04232462018358603,0.7339449541284404,0.0,0.7894736842105262,0.001188001188001188,0.0,0.0,0.0749642262424182,0.1417632043981936,0.0,0.0,0,South Carolina,Dillon,0,0
2301,162809,33.6,465853.0,0.87,2948,6,2,545433.0,134.1,6,4,0.2993489416417081,0.39449541284403683,0.07745418535880086,0.6842105263157894,0.21866646866646866,0.0821917808219178,0.13333333333333333,0.1471727506456846,0.1843707048890634,0.23076923076923078,0.3333333333333333,0,South Carolina,Dorchester,0,0
2302,27260,38.0,53092.0,0.58,43,0,0,494102.0,91.8,0,0,0.0360723622619228,0.5963302752293579,0.008827242948031793,0.30263157894736836,0.00297000297000297,0.0,0.0,0.12713124723034006,0.10131553112114666,0.0,0.0,0,South Carolina,Edgefield,0,0
2303,22347,45.2,133219.0,0.84,123,0,0,306835.0,121.4,0,0,0.02652985118111154,0.9266055045871562,0.022149410048479007,0.644736842105263,0.00891000891000891,0.0,0.0,0.054015348064507945,0.15943451796583546,0.0,0.0,0,South Carolina,Fairfield,0,0
2304,138293,39.3,1114102.0,0.94,1954,2,3,672803.0,248.2,0,4,0.25173155884969334,0.6559633027522935,0.1852341034974783,0.7763157894736841,0.14486189486189485,0.0273972602739726,0.2,0.19690266609662915,0.40840369134105636,0.0,0.3333333333333333,0,South Carolina,Florence,0,0
2305,62680,37.1,216032.0,0.9,291,2,0,212558.0,40.2,0,1,0.10486856468047252,0.5550458715596331,0.035918159959112565,0.7236842105263157,0.021384021384021384,0.0273972602739726,0.0,0.0172061525006491,0.0,0.0,0.08333333333333333,0,South Carolina,Georgetown,0,0
2306,523542,29.5,6014562.0,1.04,13471,73,9,1851977.0,492.55,12,12,1.0,0.2064220183486239,1.0,0.9078947368421052,1.0,1.0,0.6,0.6572954063176554,0.8881798547025329,0.46153846153846156,1.0,0,South Carolina,Greenville,0,0
2307,70811,36.4,470363.0,0.72,771,0,3,305737.0,66.4,0,2,0.12066139138474208,0.5229357798165137,0.07820403214731181,0.4868421052631578,0.05702405702405702,0.0,0.2,0.053586648628493674,0.05144315727469076,0.0,0.16666666666666666,0,South Carolina,Greenwood,0,0
2308,19222,39.7,91162.0,0.74,89,0,0,460827.0,125.4,0,0,0.020460169290711542,0.6743119266055048,0.015156880916681879,0.513157894736842,0.0063855063855063855,0.0,0.0,0.11413946787389677,0.16728843510700964,0.0,0.0,0,South Carolina,Hampton,0,0
2309,354081,32.8,1892867.0,1.11,5022,16,4,1068518.0,335.8,2,12,0.6708562038946964,0.3577981651376146,0.3147140224009662,1.0,0.37266112266112267,0.2191780821917808,0.26666666666666666,0.3514043030022626,0.5804044767327705,0.07692307692307693,1.0,0,South Carolina,Horry,0,0
2310,30073,36.9,203743.0,0.97,122,1,0,258356.5,168.5,0,0,0.04153604711238526,0.5458715596330276,0.033874952157779734,0.8157894736842104,0.008835758835758836,0.0136986301369863,0.0,0.035087565178517396,0.2519143923031612,0.0,0.0,0,South Carolina,Jasper,0,0
2311,66551,37.5,258243.0,0.91,210,0,1,414028.0,173.8,0,0,0.1123872010317488,0.5733944954128442,0.042936293615395436,0.7368421052631579,0.01536976536976537,0.0,0.06666666666666667,0.09586742333288432,0.262320832515217,0.0,0.0,0,South Carolina,Kershaw,0,0
2312,98012,32.3,341191.0,0.94,1458,6,1,303740.0,89.1,2,2,0.17349384485698857,0.33486238532110085,0.05672748905074052,0.7763157894736841,0.10803385803385804,0.0821917808219178,0.06666666666666667,0.052806946648784665,0.0960141370508541,0.07692307692307693,0.16666666666666666,0,South Carolina,Lancaster,0,0
2313,67493,36.5,0.0,0.62,352,0,1,467709.0,211.6,0,0,0.11421684594079098,0.5275229357798166,0.0,0.35526315789473684,0.025913275913275913,0.0,0.06666666666666667,0.11682645286355996,0.3365403494993127,0.0,0.0,0,South Carolina,Laurens,0,0
2314,16828,40.1,41913.0,0.87,37,0,0,175062.0,95.0,0,0,0.01581030738811391,0.6926605504587158,0.006968587238771502,0.6842105263157894,0.0025245025245025244,0.0,0.0,0.002566340066413273,0.10759866483408599,0.0,0.0,0,South Carolina,Lee,0,0
2315,298750,31.7,2427383.0,0.94,5930,10,2,986972.0,284.1,7,5,0.5633869019178253,0.3073394495412844,0.40358433415434075,0.7763157894736841,0.44008019008019006,0.136986301369863,0.13333333333333333,0.31956575636362927,0.4788925976830945,0.2692307692307692,0.4166666666666667,0,South Carolina,Lexington,0,0
2316,30657,40.9,67704.0,0.88,225,0,1,255537.0,82.75,0,0,0.04267034926406321,0.7293577981651377,0.011256680037548868,0.6973684210526315,0.016483516483516484,0.0,0.06666666666666667,0.03398672905844251,0.08354604358924013,0.0,0.0,0,South Carolina,Marion,0,0
2317,26118,42.1,54626.0,0.54,83,3,0,225322.0,78.3,0,0,0.03385425771189502,0.7844036697247708,0.009082290614013123,0.25000000000000006,0.00594000594000594,0.0410958904109589,0.0,0.022189685835153745,0.07480856076968387,0.0,0.0,0,South Carolina,Marlboro,0,0
2318,9463,38.0,0.0,0.66,21,0,0,340230.0,80.3,0,0,0.0015052811088191993,0.5963302752293579,0.0,0.40789473684210525,0.0013365013365013365,0.0,0.0,0.06705397981832983,0.07873551934027095,0.0,0.0,0,South Carolina,McCormick,0,0
2319,38440,35.8,148660.0,0.64,82,1,1,644304.0,144.6,0,0,0.057787256193017826,0.49541284403669716,0.024716679286039447,0.381578947368421,0.005865755865755866,0.0136986301369863,0.06666666666666667,0.1857756121558545,0.20498723738464558,0.0,0.0,0,South Carolina,Newberry,0,0
2320,79546,33.4,305906.0,0.73,605,0,0,863898.0,323.9,0,0,0.13762736620478816,0.38532110091743116,0.050860893943731895,0.49999999999999994,0.0446985446985447,0.0,0.0,0.27151315673883886,0.5570390732377773,0.0,0.0,0,South Carolina,Oconee,0,0
2321,86175,41.4,0.0,0.77,623,1,4,842831.0,279.3,0,2,0.15050286100525587,0.7522935779816514,0.0,0.5526315789473684,0.04603504603504603,0.0136986301369863,0.26666666666666666,0.26328782794237937,0.4694678971136855,0.0,0.16666666666666666,0,South Carolina,Orangeburg,0,0
2322,126884,30.3,402881.0,0.78,2510,3,2,672946.5,150.7,0,1,0.22957187862966977,0.24311926605504594,0.06698426252817745,0.5657894736842105,0.18614493614493616,0.0410958904109589,0.13333333333333333,0.1969586937551611,0.21696446102493616,0.0,0.08333333333333333,0,South Carolina,Pickens,0,0
2323,415759,34.0,3091416.0,0.96,11836,16,15,1342513.0,355.5,16,12,0.7906532725782455,0.4128440366972478,0.5139885497896605,0.8026315789473683,0.8786011286011286,0.2191780821917808,1.0,0.45838199150019426,0.6190850186530532,0.6153846153846154,1.0,0,South Carolina,Richland,0,0
2324,20473,38.8,26782.0,0.38,3,1,0,168489.0,82.9,0,0,0.02288998434507647,0.6330275229357798,0.0044528595764745625,0.03947368421052634,0.0,0.0136986301369863,0.0,0.0,0.08384056548203417,0.0,0.0,0,South Carolina,Saluda,0,0
2325,319785,34.5,2586034.0,0.8,7099,21,7,1838225.0,549.5,2,7,0.6042431446584857,0.4357798165137615,0.42996214853217907,0.5921052631578947,0.5268785268785269,0.2876712328767123,0.4666666666666667,0.6519261215780668,1.0,0.07692307692307693,0.5833333333333334,0,South Carolina,Spartanburg,0,0
2326,106721,40.3,390540.0,0.83,1452,3,4,545524.0,143.2,0,1,0.19040931992370652,0.7018348623853211,0.06493240904325202,0.6315789473684209,0.1075883575883576,0.0410958904109589,0.26666666666666666,0.14720828038036338,0.2022383663852346,0.0,0.08333333333333333,0,South Carolina,Sumter,0,0
2327,27316,46.8,58775.0,0.72,4,0,1,193691.0,45.5,0,0,0.036181130961398765,1.0,0.009772116406813997,0.4868421052631578,7.425007425007424e-05,0.0,0.06666666666666667,0.0098397843227974,0.010406440212055758,0.0,0.0,0,South Carolina,Union,0,0
2328,30368,45.8,74354.0,0.57,195,0,1,334834.0,95.1,0,0,0.04210902508283902,0.9541284403669724,0.012362329958523996,0.2894736842105262,0.014256014256014256,0.0,0.06666666666666667,0.06494718368287174,0.10779501276261534,0.0,0.0,0,South Carolina,Williamsburg,0,0
2329,280979,31.8,1867589.0,1.01,6648,18,4,1005073.0,236.85,3,1,0.5288703205180498,0.31192660550458723,0.3105112225960926,0.8684210526315789,0.4933917433917434,0.2465753424657534,0.26666666666666666,0.3266330500715475,0.3861182014529746,0.11538461538461539,0.08333333333333333,0,South Carolina,York,0,0
2330,2751,31.3,18525.0,0.84,0,0,0,260365.0,90.7,0,0,0.009613433837414361,0.3026315789473684,0.009498782207409306,0.7777777777777777,0.0,0.0,0.0,0.11840335894675941,0.31136285616203224,0.0,0.0,0,South Dakota,Aurora,0,0
2331,18453,36.9,153203.0,0.81,1027,0,0,617490.0,156.5,0,0,0.09129640900791236,0.4868421052631578,0.07855556979874376,0.75,0.25707133917396746,0.0,0.0,0.33521290591270064,0.5372468245794713,0.0,0.0,0,South Dakota,Beadle,0,0
2332,3365,41.6,0.0,0.59,19,0,0,144408.0,60.9,0,0,0.012807507634044457,0.6414473684210527,0.0,0.5462962962962963,0.004755944931163955,0.0,0.0,0.048006202103834245,0.2090628218331617,0.0,0.0,0,South Dakota,Bennett,0,0
2333,6901,39.8,24372.0,0.73,0,0,0,339405.0,50.1,0,0,0.03120204337489791,0.582236842105263,0.012496859377002949,0.6759259259259258,0.0,0.0,0.0,0.1663883126525711,0.17198764160659114,0.0,0.0,0,South Dakota,BonHomme,0,0
2334,35077,29.9,242603.0,0.65,1107,1,2,591818.0,170.4,0,1,0.17777569694794285,0.25657894736842096,0.12439584668632227,0.6018518518518519,0.27709637046307883,0.16666666666666666,0.2857142857142857,0.3196275095116936,0.5849639546858908,0.0,0.3333333333333333,0,South Dakota,Brookings,0,0
2335,38839,34.9,436817.0,0.9,1325,0,2,1163706.0,189.1,0,1,0.19734590154553636,0.4210526315789473,0.22398000256377387,0.8333333333333333,0.3316645807259074,0.0,0.2857142857142857,0.6668190480353428,0.6491589426707861,0.0,0.3333333333333333,0,South Dakota,Brown,0,0
2336,5297,35.0,45103.0,1.01,12,0,0,218986.0,79.5,0,0,0.022857915736795836,0.42434210526315785,0.02312677861812588,0.9351851851851851,0.003003754693366708,0.0,0.0,0.09328228861031228,0.2729145211122554,0.0,0.0,0,South Dakota,Brule,0,0
2337,1962,50.4,1856.0,0.18,0,0,0,100121.0,39.1,0,0,0.005508996987998814,0.9309210526315789,0.0009516728624535316,0.16666666666666666,0.0,0.0,0.0,0.02111969344025527,0.13422588396841745,0.0,0.0,0,South Dakota,Buffalo,0,0
2338,10429,32.6,70368.0,0.89,22,0,0,253015.0,182.3,0,0,0.0495549625190526,0.34539473684210525,0.036081528009229584,0.8240740740740741,0.005506883604505632,0.0,0.0,0.1139411953620211,0.6258153106762787,0.0,0.0,0,South Dakota,Butte,0,0
2339,1376,28.2,14119.0,0.74,1,0,0,212849.0,64.3,0,0,0.00246058127981439,0.20065789473684204,0.007239584668632226,0.6851851851851851,0.00025031289111389235,0.0,0.0,0.08955653379132737,0.22073463783041536,0.0,0.0,0,South Dakota,Campbell,0,0
2340,9292,40.5,42184.0,0.7,0,0,0,435966.0,143.7,0,0,0.043640203713240844,0.6052631578947368,0.02163004742981669,0.648148148148148,0.0,0.0,0.0,0.225010214408478,0.49330587023686917,0.0,0.0,0,South Dakota,CharlesMix,0,0
2341,3736,33.4,20022.0,0.61,17,0,0,437888.0,51.4,0,0,0.014737477305949613,0.3717105263157894,0.010266376105627483,0.5648148148148148,0.00425531914893617,0.0,0.0,0.2261770550084599,0.17645039478201166,0.0,0.0,0,South Dakota,Clark,0,0
2342,14070,31.3,51350.0,0.71,420,0,1,231188.0,30.1,0,0,0.06849571609157733,0.3026315789473684,0.02632995769773106,0.6574074074074073,0.10513141426783479,0.0,0.14285714285714285,0.10069008725806422,0.10332990044627532,0.0,0.0,0,South Dakota,Clay,0,0
2343,28009,34.3,258918.0,0.88,143,0,1,389028.0,174.0,0,1,0.14100743376458533,0.40131578947368407,0.13276144084091784,0.8148148148148148,0.03579474342928661,0.0,0.14285714285714285,0.19651429136896142,0.5973223480947477,0.0,0.3333333333333333,0,South Dakota,Codington,0,0
2344,4086,45.2,17103.0,0.37,0,0,0,670965.5,291.3,0,0,0.016558203411520516,0.7598684210526316,0.008769644917318293,0.34259259259259256,0.0,0.0,0.0,0.36767772615428884,1.0,0.0,0.0,0,South Dakota,Corson,0,0
2345,8972,33.3,0.0,0.92,25,0,0,269188.0,138.4,0,0,0.0419755398452903,0.3684210526315788,0.0,0.8518518518518519,0.006257822277847309,0.0,0.0,0.12375977653970445,0.4751115688293855,0.0,0.0,0,South Dakota,Custer,0,0
2346,19775,29.5,279864.0,0.98,243,1,2,212795.0,23.1,0,0,0.09817355161238302,0.2434210526315789,0.14350160235867196,0.9074074074074073,0.060826032540675846,0.16666666666666666,0.2857142857142857,0.08952375054866399,0.07929969104016478,0.0,0.0,0,South Dakota,Davison,0,0
2347,5424,38.8,43274.0,0.85,1,0,0,482521.0,138.5,0,0,0.023518579209388706,0.5493421052631577,0.022188950134598127,0.787037037037037,0.00025031289111389235,0.0,0.0,0.25327361926391906,0.47545485753518707,0.0,0.0,0,South Dakota,Day,0,0
2348,4351,40.6,22725.0,0.76,0,0,0,519128.0,81.7,0,0,0.017936753177167055,0.6085526315789473,0.011652352262530445,0.7037037037037037,0.0,0.0,0.0,0.2754976223042613,0.2804668726398901,0.0,0.0,0,South Dakota,Deuel,0,0
2349,5892,42.6,18724.0,0.34,4,0,0,483675.0,189.9,0,0,0.025953150116266366,0.674342105263158,0.009600820407640046,0.3148148148148148,0.0010012515644555694,0.0,0.0,0.2539742093015773,0.6519052523171988,0.0,0.0,0,South Dakota,Dewey,0,0
2350,2921,28.0,55026.0,0.84,0,0,0,527807.5,96.3,0,0,0.010497786517263085,0.19407894736842102,0.028214844250737087,0.7777777777777777,0.0,0.0,0.0,0.2807669214653138,0.33058702368692067,0.0,0.0,0,South Dakota,Douglas,0,0
