,FIPS,State,County,MF_exist,location_score
608,17087,Illinois,Johnson,0,61.24768441168581
2380,46102,South Dakota,OglalaLakota,0,61.2416715865458
314,12043,Florida,Glades,0,61.2097910929808
1736,33013,New Hampshire,Merrimack,0,61.193228884190766
288,9013,Connecticut,Tolland,0,61.1887208869223
2381,46103,South Dakota,Pennington,0,61.18104246857736
1565,30003,Montana,BigHorn,0,61.15694694198203
895,20075,Kansas,Hamilton,0,61.153442143352656
2973,54073,West Virginia,Pleasants,0,61.1499693208278
14,1029,Alabama,Cleburne,0,61.105380316461634
2610,48235,Texas,Irion,0,61.07373078072727
2127,40059,Oklahoma,Harper,0,61.06062009010403
1062,21201,Kentucky,Robertson,0,61.055068268643176
490,13263,Georgia,Talbot,0,61.046243240243705
2722,48461,Texas,Upton,0,61.03940043485614
1662,31085,Nebraska,Hayes,0,61.02490269173187
1395,28053,Mississippi,Humphreys,0,61.018768171887906
1852,36115,New York,Washington,0,61.011538678886325
42,1085,Alabama,Lowndes,0,61.01065748695608
2532,48079,Texas,Cochran,0,60.93846939542053
2598,48211,Texas,Hemphill,0,60.93717549958112
356,12125,Florida,Union,0,60.7826134296585
217,8001,Colorado,Adams,0,60.757014679058145
649,17171,Illinois,Scott,0,60.715736030214764
2963,54047,West Virginia,McDowell,0,60.704286481987644
2640,48295,Texas,Lipscomb,0,60.67879849827818
960,20205,Kansas,Wilson,0,60.571852175720345
2801,51021,Virginia,Bland,0,60.54493719106664
1324,27087,Minnesota,Mahnomen,0,60.53283284292424
559,16077,Idaho,Power,0,60.48275175821401
1819,36049,New York,Lewis,0,60.442971123528636
1,1003,Alabama,Baldwin,0,60.42476223020967
1343,27123,Minnesota,Ramsey,0,60.42016245284842
2193,41037,Oregon,Lake,0,60.392856334895114
316,12047,Florida,Hamilton,0,60.38619052811601
2907,53019,Washington,Ferry,0,60.38554757192536
566,17003,Illinois,Alexander,0,60.373497262600495
179,6043,California,Mariposa,0,60.373383000944905
158,6001,California,Alameda,1,60.368781797941615
2292,45017,South Carolina,Calhoun,0,60.32582034533808
2200,41049,Oregon,Morrow,0,60.31700908530738
1864,37015,North Carolina,Bertie,0,60.290084923503684
947,20179,Kansas,Sheridan,0,60.242927626899956
1133,22103,Louisiana,St.TammanyParish,0,60.23294275478885
43,1087,Alabama,Macon,0,60.18353291718602
634,17139,Illinois,Moultrie,0,60.14864382422773
1090,22017,Louisiana,CaddoParish,0,60.14269596683231
1999,38085,North Dakota,Sioux,0,60.13127609064237
2072,39125,Ohio,Paulding,0,60.108675604032
2932,53069,Washington,Wahkiakum,0,60.065958187486856
866,20017,Kansas,Chase,0,60.018686780036745
642,17155,Illinois,Putnam,0,60.005393968350184
2810,51036,Virginia,CharlesCity,0,59.99244971907017
321,12057,Florida,Hillsborough,0,59.98313493574345
1873,37033,North Carolina,Caswell,0,59.964829533825394
2923,53051,Washington,PendOreille,0,59.918998481917896
2210,41069,Oregon,Wheeler,0,59.905637599644656
410,13101,Georgia,Echols,0,59.87618918263403
552,16063,Idaho,Lincoln,0,59.8602475125173
2979,54085,West Virginia,Ritchie,0,59.806184125781634
2240,42057,Pennsylvania,Fulton,0,59.79351702169436
1748,34017,New Jersey,Hudson,1,59.73432444617535
2344,46031,South Dakota,Corson,0,59.648849960581295
1726,32027,Nevada,Pershing,0,59.63465487450939
2710,48437,Texas,Swisher,0,59.58107123213837
2676,48369,Texas,Parmer,0,59.56595920975304
1831,36073,New York,Orleans,0,59.56003486276823
393,13067,Georgia,Cobb,0,59.533663336604405
2238,42053,Pennsylvania,Forest,0,59.49757365550548
2324,45081,South Carolina,Saluda,0,59.453327499962505
535,16029,Idaho,Caribou,0,59.394009487805555
1582,30037,Montana,GoldenValley,0,59.38326357308705
286,9009,Connecticut,NewHaven,0,59.3724247215482
1349,27135,Minnesota,Roseau,0,59.36411187195514
175,6035,California,Lassen,0,59.313304920154074
292,10005,Delaware,Sussex,0,59.30348016111508
2097,39175,Ohio,Wyandot,0,59.28015821415238
2780,50009,Vermont,Essex,0,59.255210618628716
2325,45083,South Carolina,Spartanburg,0,59.24524940842048
2400,47007,Tennessee,Bledsoe,0,59.23220108582675
2659,48335,Texas,Mitchell,0,59.187225635201365
343,12099,Florida,PalmBeach,0,59.064660696532165
2708,48433,Texas,Stonewall,0,59.013396797315785
2047,39075,Ohio,Holmes,0,59.008904444752694
898,20081,Kansas,Haskell,0,58.96011319246009
3075,56023,Wyoming,Lincoln,0,58.79743384347865
1179,24039,Maryland,Somerset,0,58.731329376625084
1753,34027,New Jersey,Morris,0,58.64930376988104
1943,37173,North Carolina,Swain,0,58.62739273261239
588,17047,Illinois,Edwards,0,58.587094182129505
1127,22091,Louisiana,St.HelenaParish,0,58.5356338333001
2623,48261,Texas,Kenedy,0,58.52160841799584
2579,48173,Texas,Glasscock,0,58.50757266989899
1399,28061,Mississippi,Jasper,0,58.4914525710324
2834,51081,Virginia,Greensville,0,58.4736619145259
870,20025,Kansas,Clark,0,58.46918249049836
1702,31165,Nebraska,Sioux,0,58.46856138943941
2457,47121,Tennessee,Meigs,0,58.45177584327661
2286,45005,South Carolina,Allendale,0,58.25121300245338
2812,51550,Virginia,Chesapeakecity,0,58.241182138021166
3082,56037,Wyoming,Sweetwater,0,58.23294572171128
1093,22023,Louisiana,CameronParish,0,58.206958492517415
1578,30029,Montana,Flathead,0,58.18819938741825
1398,28059,Mississippi,Jackson,0,57.967438695612316
1158,23023,Maine,Sagadahoc,0,57.933613325075875
2485,47175,Tennessee,VanBuren,0,57.9070619522278
331,12077,Florida,Liberty,0,57.90256968519542
2909,53023,Washington,Garfield,0,57.87342013577993
1865,37017,North Carolina,Bladen,0,57.863829077938
2836,51650,Virginia,Hamptoncity,0,57.72822182360048
293,11001,District of Columbia,DistrictofColumbia,0,57.71554941169822
2715,48447,Texas,Throckmorton,0,57.56259144023033
163,6011,California,Colusa,0,57.487295122166024
3065,56003,Wyoming,BigHorn,0,57.45462081034266
312,12039,Florida,Gadsden,0,57.428681769010495
904,20093,Kansas,Kearny,0,57.415082833891454
2460,47127,Tennessee,Moore,0,57.37201774858698
1008,21091,Kentucky,Hancock,0,57.28921254513468
2337,46017,South Dakota,Buffalo,0,57.25504418937513
1205,26013,Michigan,Baraga,0,57.113642983128166
2860,51700,Virginia,NewportNewscity,0,57.07925728903006
3083,56039,Wyoming,Teton,0,57.071337266058684
1396,28055,Mississippi,Issaquena,0,57.0077924440993
2968,54063,West Virginia,Monroe,0,56.92962117036187
13,1027,Alabama,Clay,0,56.907441712134386
1570,30013,Montana,Cascade,0,56.895200494181374
2861,51710,Virginia,Norfolkcity,0,56.77390492656511
1964,38015,North Dakota,Burleigh,0,56.761786357255204
204,6091,California,Sierra,0,56.60248985678006
3011,55039,Wisconsin,FondduLac,0,56.55637079028365
1945,37177,North Carolina,Tyrrell,0,56.4836065083724
1198,25027,Massachusetts,Worcester,0,56.29793180458365
2549,48113,Texas,Dallas,0,56.217993434397265
710,18087,Indiana,LaGrange,0,56.18984319249002
404,13089,Georgia,DeKalb,1,56.13425758755041
717,18101,Indiana,Martin,0,56.04926808857233
1772,35021,New Mexico,Harding,0,56.03879113872679
2771,49049,Utah,Utah,0,56.008667065821335
2253,42083,Pennsylvania,McKean,0,55.934857152446305
916,20113,Kansas,McPherson,0,55.911628291894885
2886,51800,Virginia,Suffolkcity,0,55.56583142748762
1385,28033,Mississippi,DeSoto,0,55.5000013634493
1188,25007,Massachusetts,Dukes,0,55.444892988161975
2787,50023,Vermont,Washington,0,55.35277665201996
2851,51680,Virginia,Lynchburgcity,0,55.317697218891915
1164,24003,Maryland,AnneArundel,0,55.303432173559926
3064,56001,Wyoming,Albany,0,55.1555726818107
2525,48065,Texas,Carson,0,55.13260613542447
1998,38083,North Dakota,Sheridan,0,55.12926427209397
825,19133,Iowa,Monona,0,55.0577976640303
2870,51740,Virginia,Portsmouthcity,0,55.0412402461139
2223,42023,Pennsylvania,Cameron,0,54.96543606901037
1624,31009,Nebraska,Blaine,0,54.7181323012222
3059,55133,Wisconsin,Waukesha,0,54.67894450635392
1318,27073,Minnesota,LacquiParle,0,54.650163817614875
2828,51630,Virginia,Fredericksburgcity,0,54.648711197697764
641,17153,Illinois,Pulaski,0,54.61334023768444
2750,49009,Utah,Daggett,0,54.49324494063732
1413,28089,Mississippi,Madison,0,54.47654292404815
2894,51840,Virginia,Winchestercity,0,54.46286771845189
44,1089,Alabama,Madison,0,54.278524179009416
2792,51510,Virginia,Alexandriacity,0,54.20907532140406
2853,51683,Virginia,Manassascity,0,54.12400034442778
2688,48393,Texas,Roberts,0,54.02288273866059
2869,51735,Virginia,Poquosoncity,0,53.8720877988333
1777,35031,New Mexico,McKinley,0,53.84167775738329
1778,35031,New Mexico,McKinley,0,53.833838381573514
430,13141,Georgia,Hancock,0,53.830485689936815
73,4011,Arizona,Greenlee,0,53.72153212721349
1623,31007,Nebraska,Banner,0,53.674581744368986
1818,36047,New York,Kings,1,53.30032309673122
1768,35013,New Mexico,Do馻Ana,0,53.04571899758139
2803,51520,Virginia,Bristolcity,0,52.979732660033605
2162,40129,Oklahoma,RogerMills,0,52.919242683723
3031,55078,Wisconsin,Menominee,0,52.87750091217672
154,5143,Arkansas,Washington,0,52.67495912876554
2761,49031,Utah,Piute,0,52.67186999067286
2000,38087,North Dakota,Slope,0,52.543175706755385
1429,28121,Mississippi,Rankin,0,52.370304032481016
829,19141,Iowa,O'Brien,0,52.191660648007755
1320,27077,Minnesota,LakeoftheWoods,0,52.161054258422
89,5013,Arkansas,Calhoun,0,52.151587190640406
274,8111,Colorado,SanJuan,0,52.07050960018881
1598,30069,Montana,Petroleum,0,51.88527720081484
491,13265,Georgia,Taliaferro,0,51.808185364386986
2365,46073,South Dakota,Jerauld,0,51.60621194156588
1515,29129,Missouri,Mercer,0,51.48409837194562
1674,31109,Nebraska,Lancaster,0,51.00964045501978
2822,51610,Virginia,FallsChurchcity,0,50.66835760734257
1719,32011,Nevada,Eureka,0,50.198182376399544
1718,32009,Nevada,Esmeralda,0,50.15593750062429
1737,33015,New Hampshire,Rockingham,0,49.88452684011857
3076,56025,Wyoming,Natrona,0,49.78506492394822
2890,51810,Virginia,VirginiaBeachcity,0,49.71851780225163
1197,25025,Massachusetts,Suffolk,1,49.47971367227279
48,1097,Alabama,Mobile,0,49.325100705132115
1679,31117,Nebraska,McPherson,0,49.182650667686936
2257,42091,Pennsylvania,Montgomery,0,48.98075440184507
290,10001,Delaware,Kent,0,48.81115909135138
1846,36103,New York,Suffolk,0,48.79368212679438
1117,22071,Louisiana,OrleansParish,0,48.48503578333705
341,12095,Florida,Orange,0,47.255147963341976
247,8059,Colorado,Jefferson,0,47.17198942810413
1579,30031,Montana,Gallatin,0,46.83699021615038
2040,39061,Ohio,Hamilton,0,46.574322710753066
2169,40143,Oklahoma,Tulsa,0,45.68501534321322
944,20173,Kansas,Sedgwick,0,45.34629891222315
1392,28047,Mississippi,Harrison,0,45.186815158723064
1595,30063,Montana,Missoula,0,45.12341190026676
2323,45079,South Carolina,Richland,0,45.084612810536164
1751,34023,New Jersey,Middlesex,1,44.98242411739502
188,6059,California,Orange,1,44.656316347726595
86,5007,Arkansas,Benton,0,44.34480179932829
1098,22033,Louisiana,EastBatonRougeParish,0,43.14051360058652
2967,54061,West Virginia,Monongalia,0,42.66508673362115
2027,39035,Ohio,Cuyahoga,0,42.245685170835806
1108,22051,Louisiana,JeffersonParish,0,41.28115693028911
1177,24033,Maryland,PrinceGeorge's,0,40.89983171814865
2209,41067,Oregon,Washington,0,40.36655866345035
219,8005,Colorado,Arapahoe,0,40.16300579504814
3004,55025,Wisconsin,Dane,0,39.978094420915504
2293,45019,South Carolina,Charleston,0,39.916801901989714
2213,42003,Pennsylvania,Allegheny,0,39.54604942188454
427,13135,Georgia,Gwinnett,0,39.406172075523536
238,8041,Colorado,ElPaso,0,38.75075456088769
1835,36081,New York,Queens,1,37.87080001558462
1280,26163,Michigan,Wayne,0,37.440608704854355
1825,36061,New York,NewYork,1,37.2570520686053
1393,28049,Mississippi,Hinds,0,36.44074140876837
2779,50007,Vermont,Chittenden,0,35.69384757911324
1619,30111,Montana,Yellowstone,0,35.54143801360685
2956,54039,West Virginia,Kanawha,0,35.34224351804583
2262,42101,Pennsylvania,Philadelphia,0,34.37816776823413
299,12011,Florida,Broward,0,34.08325819169707
3074,56021,Wyoming,Laramie,0,33.325260862358554
142,5119,Arkansas,Pulaski,0,32.997331104716004
2415,47037,Tennessee,Davidson,0,32.33850051850063
283,9003,Connecticut,Hartford,0,31.71671908433882
2306,45045,South Carolina,Greenville,0,31.342256243921856
233,8031,Colorado,Denver,0,30.109910080166415
420,13121,Georgia,Fulton,0,29.9184822248625
1948,37183,North Carolina,Wake,0,28.30353582973296
2763,49035,Utah,SaltLake,1,28.157519866290393
282,9001,Connecticut,Fairfield,0,27.99117989001722
336,12086,Florida,Miami-Dade,0,27.918991959879374
1735,33011,New Hampshire,Hillsborough,0,27.495300576070058
2475,47157,Tennessee,Shelby,0,26.92826212459829
1965,38017,North Dakota,Cass,0,26.73870330565925
1741,34003,New Jersey,Bergen,0,26.319269367415522
3032,55079,Wisconsin,Milwaukee,0,25.977873031570663
520,16001,Idaho,Ada,0,25.92504646170856
291,10003,Delaware,NewCastle,0,25.373173160622393
2034,39049,Ohio,Franklin,0,24.57792479850648
2378,46099,South Dakota,Minnehaha,0,24.42698795870279
1148,23005,Maine,Cumberland,0,24.348587976103467
1916,37119,North Carolina,Mecklenburg,0,24.279802043901828
1193,25017,Massachusetts,Middlesex,0,22.765389329551304
1261,26125,Michigan,Oakland,1,22.684213522955552
1176,24031,Maryland,Montgomery,0,22.5073601450642
36,1073,Alabama,Jefferson,0,22.505706951299132
2821,51059,Virginia,Fairfax,0,22.490562930260932
1761,35001,New Mexico,Bernalillo,0,22.332006449111923
903,20091,Kansas,Johnson,0,21.856743550751183
1647,31055,Nebraska,Douglas,0,21.832854755730384
1498,29095,Missouri,Jackson,0,21.44656047331206
835,19153,Iowa,Polk,0,21.002851996325862
715,18097,Indiana,Marion,0,20.935169117715276
1018,21111,Kentucky,Jefferson,0,20.72082202827592
2201,41051,Oregon,Multnomah,0,20.694751818824336
2282,44007,Rhode Island,Providence,0,20.685089579392095
2152,40109,Oklahoma,Oklahoma,0,20.3505566872864
1715,32003,Nevada,Clark,0,20.029200018756736
1308,27053,Minnesota,Hennepin,0,18.620913219769484
2914,53033,Washington,King,1,15.203637522667728
75,4013,Arizona,Maricopa,1,15.196410665151927
580,17031,Illinois,Cook,0,14.115431216549752
2593,48201,Texas,Harris,1,11.338648551579395
176,6037,California,LosAngeles,1,0.0
