,zip code,num_competitor,county,city,state,population
5996,974,1,0,0,0,0.0
5997,0,1,0,0,0,0.0
5998,95827,1,Sacramento,Sacramento,California,21325.0
5999,95521,1,Humboldt,Arcata,California,21193.0
6000,97411,1,Coos,Bandon,Oregon,7568.0
6001,99502,1,Anchorage,Anchorage,Alaska,25215.0
6002,95503,1,Humboldt,Eureka,California,24631.0
6003,0,1,0,0,0,0.0
6004,0,1,0,0,0,0.0
6005,94402,1,San Mateo,San Mateo,California,25966.0
6006,95492,1,Sonoma,Windsor,California,29502.0
6007,95366,1,San Joaquin,Ripon,California,18728.0
6008,0,1,0,0,0,0.0
6009,0,1,0,0,0,0.0
6010,0,1,0,0,0,0.0
6011,99687,1,0,0,0,0.0
6012,0,1,0,0,0,0.0
6013,0,1,0,0,0,0.0
6014,94561,1,Contra Costa,Oakley,California,43031.0
6015,99709,1,Fairbanks North Star,Fairbanks,Alaska,29574.0
6016,0,1,0,0,0,0.0
6017,95816,1,Sacramento,Sacramento,California,16913.0
6018,0,1,0,0,0,0.0
6019,94506,1,Contra Costa,Danville,California,27143.0
6020,0,1,0,0,0,0.0
6021,0,1,0,0,0,0.0
6022,0,1,0,0,0,0.0
6023,0,1,0,0,0,0.0
6024,0,1,0,0,0,0.0
6025,0,1,0,0,0,0.0
6026,95816,1,Sacramento,Sacramento,California,16913.0
6027,0,1,0,0,0,0.0
6028,94561,1,Contra Costa,Oakley,California,43031.0
6029,0,1,0,0,0,0.0
6030,97408,1,Lane,Eugene,Oregon,13761.0
6031,95368,1,Stanislaus,Salida,California,15251.0
6032,0,1,0,0,0,0.0
6033,0,1,0,0,0,0.0
6034,0,1,0,0,0,0.0
6035,0,1,0,0,0,0.0
6036,97367,1,Lincoln,Lincoln City,Oregon,10023.0
6037,0,1,0,0,0,0.0
6038,97403,1,Lane,Eugene,Oregon,14024.0
6039,0,1,0,0,0,0.0
6040,0,1,0,0,0,0.0
6041,0,1,0,0,0,0.0
6042,0,1,0,0,0,0.0
6043,0,1,0,0,0,0.0
6044,0,1,0,0,0,0.0
6045,0,1,0,0,0,0.0
6046,0,1,0,0,0,0.0
6047,95866,1,0,0,0,0.0
6048,93458,1,Santa Barbara,Santa Maria,California,56572.0
6049,0,1,0,0,0,0.0
6050,0,1,0,0,0,0.0
6051,0,1,0,0,0,0.0
6052,0,1,0,0,0,0.0
6053,96767,1,0,0,0,0.0
6054,0,1,0,0,0,0.0
6055,93942,1,0,0,0,0.0
6056,0,1,0,0,0,0.0
6057,96763,1,Maui,Lanai City,Hawaii,2888.0
6058,0,1,0,0,0,0.0
6059,0,1,0,0,0,0.0
6060,0,1,0,0,0,0.0
6061,0,1,0,0,0,0.0
6062,93445,1,San Luis Obispo,Oceano,California,7327.0
6063,93442,1,San Luis Obispo,Morro Bay,California,10955.0
6064,0,1,0,0,0,0.0
6065,0,1,0,0,0,0.0
6066,93960,1,Monterey,Soledad,California,27009.0
6067,93428,1,San Luis Obispo,Cambria,California,5758.0
6068,0,1,0,0,0,0.0
6069,93463,1,Santa Barbara,Solvang,California,7846.0
6070,0,1,0,0,0,0.0
6071,93505,1,Kern,California City,California,13993.0
6072,93926,1,Monterey,Gonzales,California,8893.0
6073,0,1,0,0,0,0.0
6074,0,1,0,0,0,0.0
6075,93561,1,Kern,Tehachapi,California,35133.0
6076,94941,1,Marin,Mill Valley,California,32707.0
6077,93555,1,Kern,Ridgecrest,California,33925.0
6078,94947,1,Marin,Novato,California,25809.0
6079,93930,1,Monterey,King City,California,17599.0
6080,967,1,0,0,0,0.0
6081,93546,1,Mono,Mammoth Lakes,California,9750.0
6082,0,1,0,0,0,0.0
6083,0,1,0,0,0,0.0
6084,0,1,0,0,0,0.0
6085,0,1,0,0,0,0.0
6086,0,1,0,0,0,0.0
6087,0,1,0,0,0,0.0
6088,0,1,0,0,0,0.0
6089,0,1,0,0,0,0.0
6090,93514,1,Mono,Bishop,California,14423.0
6091,93427,1,Santa Barbara,Buellton,California,6195.0
6092,94954,1,Sonoma,Petaluma,California,39018.0
6093,95866,1,0,0,0,0.0
6094,93301,1,Kern,Bakersfield,California,12624.0
6095,0,1,0,0,0,0.0
6096,0,1,0,0,0,0.0
6097,978,1,0,0,0,0.0
6098,0,1,0,0,0,0.0
6099,0,1,0,0,0,0.0
6100,94019,1,San Mateo,Half Moon Bay,California,20207.0
6101,0,1,0,0,0,0.0
6102,0,1,0,0,0,0.0
6103,0,1,0,0,0,0.0
6104,0,1,0,0,0,0.0
6105,0,1,0,0,0,0.0
6106,0,1,0,0,0,0.0
6107,0,1,0,0,0,0.0
6108,98327,1,Pierce,Dupont,Washington,9514.0
6109,0,1,0,0,0,0.0
6110,0,1,0,0,0,0.0
6111,0,1,0,0,0,0.0
6112,0,1,0,0,0,0.0
6113,93250,1,Kern,McFarland,California,14689.0
6114,0,1,0,0,0,0.0
6115,0,1,0,0,0,0.0
6116,0,1,0,0,0,0.0
6117,982,1,Carolina,Carolina,Puerto Rico,13402.0
6118,93422,1,San Luis Obispo,Atascadero,California,34005.0
6119,94954,1,Sonoma,Petaluma,California,39018.0
6120,0,1,0,0,0,0.0
6121,93314,1,Kern,Bakersfield,California,30805.0
6122,94005,1,San Mateo,Brisbane,California,4645.0
6123,0,1,0,0,0,0.0
6124,0,1,0,0,0,0.0
6125,0,1,0,0,0,0.0
6126,0,1,0,0,0,0.0
6127,94965,1,Marin,Sausalito,California,11438.0
6128,0,1,0,0,0,0.0
6129,0,1,0,0,0,0.0
6130,0,1,0,0,0,0.0
6131,95002,1,Santa Clara,Alviso,California,2251.0
6132,0,1,0,0,0,0.0
6133,0,1,0,0,0,0.0
6134,95003,1,Santa Cruz,Aptos,California,25230.0
6135,0,1,0,0,0,0.0
6136,0,1,0,0,0,0.0
6137,0,1,0,0,0,0.0
6138,0,1,0,0,0,0.0
6139,94939,1,Marin,Larkspur,California,6910.0
6140,0,1,0,0,0,0.0
6141,94705,1,Alameda,Berkeley,California,13612.0
6142,94706,1,Alameda,Albany,California,21404.0
6143,0,1,0,0,0,0.0
6144,93662,1,Fresno,Selma,California,30453.0
6145,93657,1,Fresno,Sanger,California,36557.0
6146,94707,1,Alameda,Berkeley,California,11887.0
6147,94619,1,Alameda,Oakland,California,24833.0
6148,0,1,0,0,0,0.0
6149,0,1,0,0,0,0.0
6150,93650,1,Fresno,Fresno,California,2885.0
6151,93647,1,Tulare,Orosi,California,11485.0
6152,93638,1,Madera,Madera,California,51353.0
6153,0,1,0,0,0,0.0
6154,0,1,0,0,0,0.0
6155,0,1,0,0,0,0.0
6156,0,1,0,0,0,0.0
6157,0,1,0,0,0,0.0
6158,0,1,0,0,0,0.0
6159,0,1,0,0,0,0.0
6160,0,1,0,0,0,0.0
6161,0,1,0,0,0,0.0
6162,96912,1,0,0,0,0.0
6163,93664,1,Fresno,Shaver Lake,California,370.0
6164,0,1,0,0,0,0.0
6165,93721,1,Fresno,Fresno,California,8475.0
6166,0,1,0,0,0,0.0
6167,0,1,0,0,0,0.0
6168,0,1,0,0,0,0.0
6169,0,1,0,0,0,0.0
6170,93706,1,Fresno,Fresno,California,41534.0
6171,0,1,0,0,0,0.0
6172,0,1,0,0,0,0.0
6173,0,1,0,0,0,0.0
6174,94702,1,Alameda,Berkeley,California,17000.0
6175,0,1,0,0,0,0.0
6176,0,1,0,0,0,0.0
6177,0,1,0,0,0,0.0
6178,0,1,0,0,0,0.0
6179,0,1,0,0,0,0.0
6180,0,1,0,0,0,0.0
6181,93669,1,Madera,Wishon,California,320.0
6182,0,1,0,0,0,0.0
6183,0,1,0,0,0,0.0
6184,94805,1,Contra Costa,Richmond,California,14292.0
6185,0,1,0,0,0,0.0
6186,0,1,0,0,0,0.0
6187,0,1,0,0,0,0.0
6188,0,1,0,0,0,0.0
6189,0,1,0,0,0,0.0
6190,0,1,0,0,0,0.0
6191,0,1,0,0,0,0.0
6192,94903,1,Marin,San Rafael,California,30198.0
6193,0,1,0,0,0,0.0
6194,93908,1,Monterey,Salinas,California,12195.0
6195,93920,1,Monterey,Big Sur,California,1430.0
6196,94925,1,Marin,Corte Madera,California,9793.0
6197,93923,1,Monterey,Carmel,California,12922.0
6198,0,1,0,0,0,0.0
6199,0,1,0,0,0,0.0
6200,0,1,0,0,0,0.0
6201,0,1,0,0,0,0.0
6202,0,1,0,0,0,0.0
6203,0,1,0,0,0,0.0
6204,0,1,0,0,0,0.0
6205,94939,1,Marin,Larkspur,California,6910.0
6206,94903,1,Marin,San Rafael,California,30198.0
6207,0,1,0,0,0,0.0
6208,0,1,0,0,0,0.0
6209,0,1,0,0,0,0.0
6210,0,1,0,0,0,0.0
6211,0,1,0,0,0,0.0
6212,93901,1,Monterey,Salinas,California,28089.0
6213,0,1,0,0,0,0.0
6214,0,1,0,0,0,0.0
6215,0,1,0,0,0,0.0
6216,0,1,0,0,0,0.0
6217,0,1,0,0,0,0.0
6218,93635,1,Merced,Los Banos,California,41563.0
6219,0,1,0,0,0,0.0
6220,93631,1,Tulare,Kingsburg,California,16163.0
6221,0,1,0,0,0,0.0
6222,94805,1,Contra Costa,Richmond,California,14292.0
6223,0,1,0,0,0,0.0
6224,0,1,0,0,0,0.0
6225,0,1,0,0,0,0.0
6226,0,1,0,0,0,0.0
6227,0,1,0,0,0,0.0
6228,0,1,0,0,0,0.0
6229,0,1,0,0,0,0.0
6230,93241,1,Kern,Lamont,California,16988.0
6231,0,1,0,0,0,0.0
6232,0,1,0,0,0,0.0
6233,0,1,0,0,0,0.0
6234,0,1,0,0,0,0.0
6235,0,1,0,0,0,0.0
6236,0,1,0,0,0,0.0
6237,0,1,0,0,0,0.0
6238,0,1,0,0,0,0.0
6239,97502,1,Jackson,Central Point,Oregon,28769.0
6240,0,1,0,0,0,0.0
6241,0,1,0,0,0,0.0
6242,98512,1,Thurston,Olympia,Washington,30833.0
6243,985,1,Carolina,Carolina,Puerto Rico,31388.0
6244,94104,1,San Francisco,San Francisco,California,438.0
6245,0,1,0,0,0,0.0
6246,98569,1,Grays Harbor,Ocean Shores,Washington,6444.0
6247,0,1,0,0,0,0.0
6248,98597,1,Thurston,Yelm,Washington,24968.0
6249,0,1,0,0,0,0.0
6250,0,1,0,0,0,0.0
6251,0,1,0,0,0,0.0
6252,0,1,0,0,0,0.0
6253,0,1,0,0,0,0.0
6254,0,1,0,0,0,0.0
6255,0,1,0,0,0,0.0
6256,0,1,0,0,0,0.0
6257,0,1,0,0,0,0.0
6258,0,1,0,0,0,0.0
6259,0,1,0,0,0,0.0
6260,0,1,0,0,0,0.0
6261,0,1,0,0,0,0.0
6262,0,1,0,0,0,0.0
6263,0,1,0,0,0,0.0
6264,0,1,0,0,0,0.0
6265,0,1,0,0,0,0.0
6266,0,1,0,0,0,0.0
6267,0,1,0,0,0,0.0
6268,0,1,0,0,0,0.0
6269,0,1,0,0,0,0.0
6270,0,1,0,0,0,0.0
6271,96703,1,Kauai,Anahola,Hawaii,2356.0
6272,95134,1,Santa Clara,San Jose,California,30499.0
6273,0,1,0,0,0,0.0
6274,96093,1,Trinity,Weaverville,California,3469.0
6275,0,1,0,0,0,0.0
6276,0,1,0,0,0,0.0
6277,0,1,0,0,0,0.0
6278,0,1,0,0,0,0.0
6279,0,1,0,0,0,0.0
6280,0,1,0,0,0,0.0
6281,0,1,0,0,0,0.0
6282,95971,1,Plumas,Quincy,California,5948.0
6283,95966,1,Butte,Oroville,California,29444.0
6284,0,1,0,0,0,0.0
6285,0,1,0,0,0,0.0
6286,0,1,0,0,0,0.0
6287,0,1,0,0,0,0.0
6288,0,1,0,0,0,0.0
6289,0,1,0,0,0,0.0
6290,0,1,0,0,0,0.0
6291,0,1,0,0,0,0.0
6292,0,1,0,0,0,0.0
6293,0,1,0,0,0,0.0
6294,98929,1,0,0,0,0.0
6295,98942,1,Yakima,Selah,Washington,17454.0
6296,95901,1,Yuba,Marysville,California,35181.0
6297,95993,1,Sutter,Yuba City,California,37713.0
6298,0,1,0,0,0,0.0
6299,0,1,0,0,0,0.0
6300,0,1,0,0,0,0.0
6301,0,1,0,0,0,0.0
6302,0,1,0,0,0,0.0
6303,0,1,0,0,0,0.0
6304,0,1,0,0,0,0.0
6305,0,1,0,0,0,0.0
6306,0,1,0,0,0,0.0
6307,0,1,0,0,0,0.0
6308,0,1,0,0,0,0.0
6309,0,1,0,0,0,0.0
6310,96001,1,Shasta,Redding,California,34008.0
6311,0,1,0,0,0,0.0
6312,0,1,0,0,0,0.0
6313,0,1,0,0,0,0.0
6314,0,1,0,0,0,0.0
6315,0,1,0,0,0,0.0
6316,96002,1,Shasta,Redding,California,33943.0
6317,0,1,0,0,0,0.0
6318,0,1,0,0,0,0.0
6319,95126,1,Santa Clara,San Jose,California,37063.0
6320,0,1,0,0,0,0.0
6321,93238,1,Tulare,Kernville,California,810.0
6322,0,1,0,0,0,0.0
6323,95039,1,Monterey,Moss Landing,California,1209.0
6324,0,1,0,0,0,0.0
6325,0,1,0,0,0,0.0
6326,0,1,0,0,0,0.0
6327,97306,1,Marion,Salem,Oregon,32741.0
6328,0,1,0,0,0,0.0
6329,0,1,0,0,0,0.0
6330,0,1,0,0,0,0.0
6331,0,1,0,0,0,0.0
6332,94043,1,Santa Clara,Mountain View,California,31999.0
6333,0,1,0,0,0,0.0
6334,0,1,0,0,0,0.0
6335,0,1,0,0,0,0.0
6336,95062,1,Santa Cruz,Santa Cruz,California,36413.0
6337,0,1,0,0,0,0.0
6338,95064,1,Santa Cruz,Santa Cruz,California,10622.0
6339,95065,1,Santa Cruz,Santa Cruz,California,8164.0
6340,977,1,0,0,0,0.0
6341,95066,1,Santa Cruz,Scotts Valley,California,15275.0
6342,98382,1,Clallam,Sequim,Washington,29214.0
6343,0,1,0,0,0,0.0
6344,0,1,0,0,0,0.0
6345,0,1,0,0,0,0.0
6346,93235,1,Tulare,Ivanhoe,California,4561.0
6347,0,1,0,0,0,0.0
6348,0,1,0,0,0,0.0
6349,0,1,0,0,0,0.0
6350,93223,1,Tulare,Farmersville,California,10842.0
6351,94024,1,Santa Clara,Los Altos,California,23704.0
6352,93221,1,Tulare,Exeter,California,14596.0
6353,93219,1,Tulare,Earlimart,California,10998.0
6354,0,1,0,0,0,0.0
6355,93118,1,0,0,0,0.0
6356,0,1,0,0,0,0.0
6357,93105,1,Santa Barbara,Santa Barbara,California,26933.0
6358,0,1,0,0,0,0.0
6359,0,1,0,0,0,0.0
6360,0,1,0,0,0,0.0
6361,0,1,0,0,0,0.0
6362,0,1,0,0,0,0.0
6363,0,1,0,0,0,0.0
6364,98368,1,Jefferson,Port Townsend,Washington,16070.0
6365,93013,1,Santa Barbara,Carpinteria,California,17021.0
6366,0,1,0,0,0,0.0
6367,0,1,0,0,0,0.0
6368,0,1,0,0,0,0.0
6369,0,1,0,0,0,0.0
6370,0,1,0,0,0,0.0
6371,97702,1,Deschutes,Bend,Oregon,50395.0
6372,0,1,0,0,0,0.0
6373,97527,1,Josephine,Grants Pass,Oregon,37120.0
6374,0,1,0,0,0,0.0
6375,95119,1,Santa Clara,San Jose,California,10450.0
6376,0,1,0,0,0,0.0
6377,0,1,0,0,0,0.0
6378,0,1,0,0,0,0.0
6379,96705,1,Kauai,Eleele,Hawaii,2662.0
6380,0,1,0,0,0,0.0
6381,0,1,0,0,0,0.0
6382,0,1,0,0,0,0.0
6383,0,1,0,0,0,0.0
6384,0,1,0,0,0,0.0
6385,95614,1,El Dorado,Cool,California,4446.0
6386,0,1,0,0,0,0.0
6387,0,1,0,0,0,0.0
6388,0,1,0,0,0,0.0
6389,0,1,0,0,0,0.0
6390,0,1,0,0,0,0.0
6391,0,1,0,0,0,0.0
6392,95073,1,Santa Cruz,Soquel,California,11289.0
6393,0,1,0,0,0,0.0
6394,0,1,0,0,0,0.0
6395,97759,1,Linn,Sisters,Oregon,7530.0
6396,95101,1,0,0,0,0.0
6397,0,1,0,0,0,0.0
6398,97756,1,Deschutes,Redmond,Oregon,39342.0
6399,0,1,0,0,0,0.0
6400,97707,1,Deschutes,Bend,Oregon,5970.0
6401,0,1,0,0,0,0.0
6402,96719,1,Hawaii,Hawi,Hawaii,1378.0
6403,0,1,0,0,0,0.0
6404,0,1,0,0,0,0.0
6405,0,1,0,0,0,0.0
6406,0,1,0,0,0,0.0
6407,0,1,0,0,0,0.0
6408,0,1,0,0,0,0.0
6409,0,1,0,0,0,0.0
6410,0,1,0,0,0,0.0
6411,669,1,Lares,Lares,Puerto Rico,24022.0
6412,92404,1,San Bernardino,San Bernardino,California,63261.0
6413,31204,1,Bibb,Macon,Georgia,31055.0
6414,30813,1,Columbia,Grovetown,Georgia,45485.0
6415,30901,1,Richmond,Augusta,Georgia,16394.0
6416,30901,1,Richmond,Augusta,Georgia,16394.0
6417,30906,1,Richmond,Augusta,Georgia,60200.0
6418,30906,1,Richmond,Augusta,Georgia,60200.0
6419,31005,1,Houston,Bonaire,Georgia,18336.0
6420,31005,1,Houston,Bonaire,Georgia,18336.0
6421,31021,1,Laurens,Dublin,Georgia,27503.0
6422,31061,1,Baldwin,Milledgeville,Georgia,42625.0
6423,31061,1,Baldwin,Milledgeville,Georgia,42625.0
6424,31204,1,Bibb,Macon,Georgia,31055.0
6425,30721,1,Whitfield,Dalton,Georgia,52658.0
6426,31217,1,Jones,Macon,Georgia,17044.0
6427,31217,1,Jones,Macon,Georgia,17044.0
6428,31326,1,Effingham,Rincon,Georgia,21722.0
6429,31326,1,Effingham,Rincon,Georgia,21722.0
6430,31405,1,Chatham,Savannah,Georgia,37929.0
6431,31405,1,Chatham,Savannah,Georgia,37929.0
6432,31522,1,Glynn,Saint Simons Island,Georgia,16777.0
6433,31546,1,Wayne,Jesup,Georgia,8555.0
6434,31546,1,Wayne,Jesup,Georgia,8555.0
6435,31602,1,Lowndes,Valdosta,Georgia,35916.0
6436,30725,1,Walker,Flintstone,Georgia,4731.0
6437,30701,1,Gordon,Calhoun,Georgia,42050.0
6438,31794,1,Tift,Tifton,Georgia,27918.0
6439,30542,1,Hall,Flowery Branch,Georgia,36450.0
6440,30458,1,Bulloch,Statesboro,Georgia,47890.0
6441,30501,1,Hall,Gainesville,Georgia,32652.0
6442,30501,1,Hall,Gainesville,Georgia,32652.0
6443,30504,1,Hall,Gainesville,Georgia,27242.0
6444,30504,1,Hall,Gainesville,Georgia,27242.0
6445,30513,1,Fannin,Blue Ridge,Georgia,12504.0
6446,30513,1,Fannin,Blue Ridge,Georgia,12504.0
6447,30517,1,Jackson,Braselton,Georgia,16070.0
6448,30517,1,Jackson,Braselton,Georgia,16070.0
6449,30542,1,Hall,Flowery Branch,Georgia,36450.0
6450,30545,1,White,Helen,Georgia,949.0
6451,30680,1,Barrow,Winder,Georgia,45852.0
6452,30545,1,White,Helen,Georgia,949.0
6453,30566,1,Hall,Oakwood,Georgia,7741.0
6454,30566,1,Hall,Oakwood,Georgia,7741.0
6455,30602,1,Clarke,Athens,Georgia,3127.0
6456,30602,1,Clarke,Athens,Georgia,3127.0
6457,30605,1,Clarke,Athens,Georgia,41388.0
6458,30605,1,Clarke,Athens,Georgia,41388.0
6459,30663,1,Morgan,Rutledge,Georgia,3463.0
6460,30663,1,Morgan,Rutledge,Georgia,3463.0
6461,306,1,0,0,0,0.0
6462,316,1,0,0,0,0.0
6463,31901,1,Muscogee,Columbus,Georgia,6150.0
6464,30363,1,Fulton,Atlanta,Georgia,4737.0
6465,33542,1,Pasco,Zephyrhills,Florida,22744.0
6466,334,1,0,0,0,0.0
6467,33413,1,Palm Beach,West Palm Beach,Florida,16904.0
6468,33429,1,0,0,0,0.0
6469,33436,1,Palm Beach,Boynton Beach,Florida,46812.0
6470,33437,1,Palm Beach,Boynton Beach,Florida,37420.0
6471,33444,1,Palm Beach,Delray Beach,Florida,24970.0
6472,33467,1,Palm Beach,Lake Worth,Florida,55279.0
6473,33472,1,Palm Beach,Boynton Beach,Florida,19874.0
6474,33476,1,Palm Beach,Pahokee,Florida,8123.0
6475,33487,1,Palm Beach,Boca Raton,Florida,20794.0
6476,33556,1,Hillsborough,Odessa,Florida,23679.0
6477,33405,1,Palm Beach,West Palm Beach,Florida,20838.0
6478,33569,1,Hillsborough,Riverview,Florida,28342.0
6479,33573,1,Hillsborough,Sun City Center,Florida,25132.0
6480,33584,1,Hillsborough,Seffner,Florida,27006.0
6481,33596,1,Hillsborough,Valrico,Florida,31000.0
6482,33607,1,Hillsborough,Tampa,Florida,25018.0
6483,33609,1,Hillsborough,Tampa,Florida,18972.0
6484,33613,1,Hillsborough,Tampa,Florida,36388.0
6485,33634,1,Hillsborough,Tampa,Florida,23071.0
6486,33635,1,Hillsborough,Tampa,Florida,19590.0
6487,33707,1,Pinellas,Saint Petersburg,Florida,25148.0
6488,33406,1,Palm Beach,West Palm Beach,Florida,26653.0
6489,33321,1,Broward,Fort Lauderdale,Florida,48061.0
6490,32043,1,Clay,Green Cove Springs,Florida,28501.0
6491,32216,1,Duval,Jacksonville,Florida,37867.0
6492,32055,1,Columbia,Lake City,Florida,16313.0
6493,32065,1,Clay,Orange Park,Florida,37905.0
6494,32081,1,St. Johns,Ponte Vedra,Florida,16914.0
6495,32082,1,St. Johns,Ponte Vedra Beach,Florida,28503.0
6496,32092,1,St. Johns,Saint Augustine,Florida,39858.0
6497,32097,1,Nassau,Yulee,Florida,19139.0
6498,32169,1,Volusia,New Smyrna Beach,Florida,10732.0
6499,32176,1,Volusia,Ormond Beach,Florida,14821.0
6500,32204,1,Duval,Jacksonville,Florida,7507.0
6501,32208,1,Duval,Jacksonville,Florida,30648.0
6502,32217,1,Duval,Jacksonville,Florida,19785.0
6503,33178,1,Miami-Dade,Miami,Florida,52885.0
6504,32221,1,Duval,Jacksonville,Florida,28809.0
6505,32222,1,Duval,Jacksonville,Florida,13933.0
6506,32244,1,Duval,Jacksonville,Florida,61190.0
6507,32258,1,Duval,Jacksonville,Florida,39963.0
6508,32407,1,Bay,Panama City Beach,Florida,11277.0
6509,32413,1,Bay,Panama City Beach,Florida,14551.0
6510,32832,1,Orange,Orlando,Florida,29359.0
6511,33036,1,Monroe,Islamorada,Florida,3264.0
6512,330,1,0,0,0,0.0
6513,33043,1,Monroe,Big Pine Key,Florida,4911.0
6514,30363,1,Fulton,Atlanta,Georgia,4737.0
6515,30349,1,Fulton,Atlanta,Georgia,75647.0
6516,33756,1,Pinellas,Clearwater,Florida,32554.0
6517,29907,1,Beaufort,Beaufort,South Carolina,15524.0
6518,29624,1,Anderson,Anderson,South Carolina,14926.0
6519,29625,1,Anderson,Anderson,South Carolina,27875.0
6520,29625,1,Anderson,Anderson,South Carolina,27875.0
6521,296,1,0,0,0,0.0
6522,29640,1,Pickens,Easley,South Carolina,29766.0
6523,29651,1,Greenville,Greer,South Carolina,51262.0
6524,296,1,0,0,0,0.0
6525,29681,1,Greenville,Simpsonville,South Carolina,64806.0
6526,29902,1,Beaufort,Beaufort,South Carolina,16083.0
6527,29902,1,Beaufort,Beaufort,South Carolina,16083.0
6528,29907,1,Beaufort,Beaufort,South Carolina,15524.0
6529,29621,1,Anderson,Anderson,South Carolina,42546.0
6530,29926,1,Beaufort,Hilton Head Island,South Carolina,27160.0
6531,29926,1,Beaufort,Hilton Head Island,South Carolina,27160.0
6532,29935,1,Beaufort,Port Royal,South Carolina,4515.0
6533,29935,1,Beaufort,Port Royal,South Carolina,4515.0
6534,29936,1,Jasper,Ridgeland,South Carolina,14498.0
6535,29936,1,Jasper,Ridgeland,South Carolina,14498.0
6536,30002,1,DeKalb,Avondale Estates,Georgia,5902.0
6537,30002,1,DeKalb,Avondale Estates,Georgia,5902.0
6538,30008,1,Cobb,Marietta,Georgia,34709.0
6539,30016,1,Newton,Covington,Georgia,56934.0
6540,29624,1,Anderson,Anderson,South Carolina,14926.0
6541,29621,1,Anderson,Anderson,South Carolina,42546.0
6542,300,1,0,0,0,0.0
6543,29365,1,Spartanburg,Lyman,South Carolina,11572.0
6544,28904,1,Clay,Hayesville,North Carolina,9523.0
6545,29016,1,Richland,Blythewood,South Carolina,24255.0
6546,29036,1,Lexington,Chapin,South Carolina,23935.0
6547,29061,1,Richland,Hopkins,South Carolina,14295.0
6548,29108,1,Newberry,Newberry,South Carolina,21235.0
6549,29118,1,Orangeburg,Orangeburg,South Carolina,16771.0
6550,29138,1,Saluda,Saluda,South Carolina,11040.0
6551,29138,1,Saluda,Saluda,South Carolina,11040.0
6552,29212,1,Lexington,Columbia,South Carolina,28234.0
6553,29229,1,Richland,Columbia,South Carolina,50137.0
6554,29388,1,Spartanburg,Woodruff,South Carolina,16000.0
6555,29611,1,Greenville,Greenville,South Carolina,31180.0
6556,29414,1,Charleston,Charleston,South Carolina,39319.0
6557,29439,1,Charleston,Folly Beach,South Carolina,2391.0
6558,29485,1,Dorchester,Summerville,South Carolina,60383.0
6559,29486,1,Berkeley,Summerville,South Carolina,
6560,29512,1,Marlboro,Bennettsville,South Carolina,18233.0
6561,295,1,0,0,0,0.0
6562,29568,1,Horry,Longs,South Carolina,17153.0
6563,29568,1,Horry,Longs,South Carolina,17153.0
6564,29576,1,Horry,Murrells Inlet,South Carolina,33347.0
6565,29588,1,Horry,Myrtle Beach,South Carolina,51632.0
6566,30016,1,Newton,Covington,Georgia,56934.0
6567,30030,1,DeKalb,Decatur,Georgia,31856.0
6568,30349,1,Fulton,Atlanta,Georgia,75647.0
6569,30316,1,DeKalb,Atlanta,Georgia,33832.0
6570,30248,1,Henry,Locust Grove,Georgia,27747.0
6571,30248,1,Henry,Locust Grove,Georgia,27747.0
6572,30276,1,Coweta,Senoia,Georgia,18128.0
6573,30276,1,Coweta,Senoia,Georgia,18128.0
6574,30305,1,Fulton,Atlanta,Georgia,25139.0
6575,30305,1,Fulton,Atlanta,Georgia,25139.0
6576,303,1,0,0,0,0.0
6577,30310,1,Fulton,Atlanta,Georgia,28597.0
6578,30315,1,Fulton,Atlanta,Georgia,36296.0
6579,30315,1,Fulton,Atlanta,Georgia,36296.0
6580,30316,1,DeKalb,Atlanta,Georgia,33832.0
6581,30236,1,Clayton,Jonesboro,Georgia,53224.0
6582,303,1,0,0,0,0.0
6583,30320,1,0,0,0,0.0
6584,30322,1,DeKalb,Atlanta,Georgia,2308.0
6585,30322,1,DeKalb,Atlanta,Georgia,2308.0
6586,30332,1,Fulton,Atlanta,Georgia,3162.0
6587,30332,1,Fulton,Atlanta,Georgia,3162.0
6588,30337,1,Fulton,Atlanta,Georgia,13309.0
6589,30337,1,Fulton,Atlanta,Georgia,13309.0
6590,30346,1,DeKalb,Atlanta,Georgia,5008.0
6591,30346,1,DeKalb,Atlanta,Georgia,5008.0
6592,30240,1,Troup,Lagrange,Georgia,31223.0
6593,30236,1,Clayton,Jonesboro,Georgia,53224.0
6594,30045,1,Gwinnett,Lawrenceville,Georgia,46088.0
6595,30075,1,Fulton,Roswell,Georgia,55945.0
6596,30045,1,Gwinnett,Lawrenceville,Georgia,46088.0
6597,30047,1,Gwinnett,Lilburn,Georgia,68700.0
6598,30047,1,Gwinnett,Lilburn,Georgia,68700.0
6599,30058,1,DeKalb,Lithonia,Georgia,61247.0
6600,30058,1,DeKalb,Lithonia,Georgia,61247.0
6601,30067,1,Cobb,Marietta,Georgia,46482.0
6602,30067,1,Cobb,Marietta,Georgia,46482.0
6603,30071,1,Gwinnett,Norcross,Georgia,25865.0
6604,30071,1,Gwinnett,Norcross,Georgia,25865.0
6605,30075,1,Fulton,Roswell,Georgia,55945.0
6606,30084,1,DeKalb,Tucker,Georgia,37354.0
6607,30228,1,Henry,Hampton,Georgia,43753.0
6608,30084,1,DeKalb,Tucker,Georgia,37354.0
6609,30114,1,Cherokee,Canton,Georgia,57013.0
6610,30114,1,Cherokee,Canton,Georgia,57013.0
6611,30152,1,Cobb,Kennesaw,Georgia,44115.0
